district,crop,year,season,area,yield,avg_temp_c,total_precip_mm,primary_soil_type,mean_ph,mean_n,mean_p,mean_k
malkangiri,Castor seed,2002,Rabi,120.0,0.5,26.309171270718227,66.03999999999999,"Red, Black",,,,
malkangiri,Castor seed,2003,Kharif,130.0,0.3076923076923077,26.54081699346405,1329.67,"Red, Black",,,,
malkangiri,Castor seed,2003,Rabi,100.0,0.5,23.939313186813187,155.39,"Red, Black",,,,
mayurbhanj,Castor seed,2001,Kharif,280.0,0.4642857142857143,27.654509803921563,1330.84,"Red, Laterite",,,,
mayurbhanj,Castor seed,2001,Rabi,50.0,0.4,24.07008287292817,119.0,"Red, Laterite",,,,
mayurbhanj,Castor seed,2002,Kharif,290.0,0.4827586206896552,28.07754901960784,1019.7,"Red, Laterite",,,,
mayurbhanj,Castor seed,2002,Rabi,30.0,0.3333333333333333,23.687624309392262,145.05,"Red, Laterite",,,,
mayurbhanj,Castor seed,2003,Kharif,380.0,0.4736842105263157,28.565,1241.92,"Red, Laterite",,,,
mayurbhanj,Castor seed,2003,Rabi,40.0,0.5,23.11623626373627,162.57999999999998,"Red, Laterite",,,,
nabarangpur,Castor seed,2001,Kharif,250.0,0.92,24.17751633986928,1150.9499999999998,Red,,,,
nabarangpur,Castor seed,2001,Rabi,2150.0,0.4372093023255814,23.0492817679558,188.42,Red,,,,
nabarangpur,Castor seed,2002,Kharif,210.0,0.5714285714285714,24.731111111111108,854.63,Red,,,,
nabarangpur,Castor seed,2002,Rabi,1550.0,0.3548387096774194,24.38903314917128,73.45,Red,,,,
nabarangpur,Castor seed,2003,Kharif,200.0,0.3,25.24114379084968,1433.64,Red,,,,
nabarangpur,Castor seed,2003,Rabi,1590.0,0.4213836477987421,22.04291208791209,172.88,Red,,,,
nayagarh,Castor seed,2001,Kharif,80.0,0.625,27.41009803921568,1643.25,"Laterite, Brown Forest",,,,
nayagarh,Castor seed,2001,Rabi,80.0,0.625,25.238950276243088,122.32,"Laterite, Brown Forest",,,,
nayagarh,Castor seed,2002,Kharif,60.0,0.5,27.877810457516343,1118.18,"Laterite, Brown Forest",,,,
nayagarh,Castor seed,2002,Rabi,30.0,0.6666666666666666,25.4236187845304,86.46000000000001,"Laterite, Brown Forest",,,,
nayagarh,Castor seed,2003,Kharif,50.0,0.4,28.16732026143791,1629.94,"Laterite, Brown Forest",,,,
nayagarh,Castor seed,2003,Rabi,30.0,0.6666666666666666,24.41587912087912,133.79,"Laterite, Brown Forest",,,,
nuapada,Castor seed,2001,Kharif,1090.0,0.1743119266055046,26.28454248366013,1164.07,"Red, Black",,,,
nuapada,Castor seed,2001,Rabi,780.0,0.3461538461538461,23.914198895027624,57.8,"Red, Black",,,,
nuapada,Castor seed,2002,Kharif,180.0,0.1111111111111111,27.46192810457516,749.0,"Red, Black",,,,
nuapada,Castor seed,2002,Rabi,260.0,0.1153846153846153,25.15745856353591,87.81,"Red, Black",,,,
nuapada,Castor seed,2003,Kharif,1220.0,0.180327868852459,27.50248366013072,1412.8000000000002,"Red, Black",,,,
nuapada,Castor seed,2003,Rabi,280.0,0.4285714285714285,22.68857142857143,119.12,"Red, Black",,,,
rayagada,Castor seed,2001,Kharif,540.0,0.3518518518518518,24.300294117647056,975.98,"Red, Brown Forest",,,,
rayagada,Castor seed,2001,Rabi,360.0,0.4722222222222222,23.140994475138125,214.33,"Red, Brown Forest",,,,
rayagada,Castor seed,2002,Kharif,490.0,0.2448979591836734,24.852908496732024,766.5899999999999,"Red, Brown Forest",,,,
rayagada,Castor seed,2002,Rabi,220.0,0.3636363636363636,24.555580110497235,74.95,"Red, Brown Forest",,,,
rayagada,Castor seed,2003,Kharif,580.0,0.3103448275862069,25.24950980392157,1335.52,"Red, Brown Forest",,,,
rayagada,Castor seed,2003,Rabi,240.0,0.4166666666666667,22.236593406593407,170.5,"Red, Brown Forest",,,,
sambalpur,Castor seed,2001,Kharif,60.0,0.3333333333333333,27.21676470588235,1325.66,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Castor seed,2001,Rabi,340.0,0.4411764705882353,24.070359116022104,74.19999999999999,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Castor seed,2002,Kharif,80.0,0.375,28.20607843137256,755.14,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Castor seed,2002,Rabi,240.0,0.4583333333333333,24.984309392265192,56.18000000000001,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Castor seed,2003,Kharif,90.0,0.4444444444444444,28.14333333333333,1641.48,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Castor seed,2003,Rabi,270.0,0.4444444444444444,22.81513736263736,119.63,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Castor seed,2001,Kharif,40.0,0.5,27.2024183006536,1379.52,"Black, Mixed Red & Black",,,,
sonepur,Castor seed,2001,Rabi,20.0,0.5,24.62848066298342,82.76,"Black, Mixed Red & Black",,,,
sonepur,Castor seed,2002,Kharif,30.0,0.3333333333333333,28.14666666666667,814.06,"Black, Mixed Red & Black",,,,
sonepur,Castor seed,2003,Kharif,30.0,0.3333333333333333,28.19807189542484,1650.7900000000002,"Black, Mixed Red & Black",,,,
sundargarh,Castor seed,2001,Kharif,300.0,0.4,27.07196078431372,1278.56,Mixed Red & Yellow,,,,
sundargarh,Castor seed,2001,Rabi,190.0,0.3157894736842105,23.48411602209945,71.47,Mixed Red & Yellow,,,,
sundargarh,Castor seed,2002,Kharif,250.0,0.32,28.087647058823528,740.09,Mixed Red & Yellow,,,,
sundargarh,Castor seed,2002,Rabi,310.0,0.2580645161290322,24.55685082872928,58.54,Mixed Red & Yellow,,,,
sundargarh,Castor seed,2003,Kharif,410.0,0.4634146341463415,27.92947712418301,1594.61,Mixed Red & Yellow,,,,
sundargarh,Castor seed,2003,Rabi,110.0,0.2727272727272727,22.248296703296703,116.64,Mixed Red & Yellow,,,,
anugul,Coriander,2001,Whole Year,1340.0,0.4104477611940298,26.44519178082192,1784.87,,,,,
anugul,Coriander,2002,Whole Year,1500.0,0.4133333333333333,26.70728767123288,1187.41,,,,,
anugul,Coriander,2003,Whole Year,1400.0,0.4142857142857143,26.6646301369863,1800.7,,,,,
balangir,Coriander,2001,Whole Year,210.0,0.0476190476190476,26.23398630136986,1577.66,,,,,
balangir,Coriander,2002,Whole Year,250.0,0.48,26.68828767123288,1009.45,,,,,
balangir,Coriander,2003,Whole Year,250.0,0.48,26.62591780821917,1739.49,,,,,
baleshwar,Coriander,2001,Whole Year,1480.0,0.4932432432432432,26.72127397260274,1790.77,,,,,
baleshwar,Coriander,2002,Whole Year,1180.0,0.4915254237288136,27.07782191780821,1282.24,,,,,
baleshwar,Coriander,2003,Whole Year,1250.0,0.488,26.84476712328767,1629.37,,,,,
bargarh,Coriander,2001,Whole Year,340.0,0.5,26.50241095890411,1473.41,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Coriander,2002,Whole Year,340.0,0.5,27.078506849315065,868.49,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Coriander,2003,Whole Year,510.0,0.4901960784313725,26.85331506849316,1736.47,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Coriander,2001,Whole Year,260.0,0.5,26.833068493150684,1865.01,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Coriander,2002,Whole Year,230.0,0.4782608695652174,27.177849315068496,1295.61,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Coriander,2003,Whole Year,480.0,0.4791666666666667,27.06613698630137,1730.33,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Coriander,2001,Whole Year,310.0,0.4838709677419355,26.48919178082192,1716.9699999999998,Black Soil,,,,
boudh,Coriander,2002,Whole Year,590.0,0.4915254237288136,26.977301369863014,1104.39,Black Soil,,,,
boudh,Coriander,2003,Whole Year,770.0,0.4935064935064935,26.80090410958904,1806.88,Black Soil,,,,
cuttack,Coriander,2001,Whole Year,590.0,0.4915254237288136,27.002369863013698,1946.2200000000005,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Coriander,2002,Whole Year,1110.0,0.4864864864864865,27.01465753424657,1340.2799999999995,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Coriander,2003,Whole Year,1310.0,0.4885496183206106,27.08157534246575,1857.7200000000005,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Coriander,2001,Whole Year,120.0,0.5,25.91863013698629,1624.32,Mixed Red & Yellow,,,,
deogarh,Coriander,2002,Whole Year,300.0,0.5,26.260438356164386,1079.49,Mixed Red & Yellow,,,,
deogarh,Coriander,2003,Whole Year,410.0,0.4878048780487805,26.147506849315068,1709.37,Mixed Red & Yellow,,,,
dhenkanal,Coriander,2001,Whole Year,510.0,0.4705882352941176,27.002369863013698,1946.2200000000005,"Red, Laterite",,,,
dhenkanal,Coriander,2002,Whole Year,650.0,0.4769230769230769,27.01465753424657,1340.2799999999995,"Red, Laterite",,,,
dhenkanal,Coriander,2003,Whole Year,540.0,0.4814814814814814,27.08157534246575,1857.7200000000005,"Red, Laterite",,,,
gajapati,Coriander,2001,Whole Year,60.0,0.5,26.681698630136985,1397.5700000000002,Deltaic Alluvial,,,,
gajapati,Coriander,2002,Whole Year,30.0,0.3333333333333333,26.771205479452053,1004.42,Deltaic Alluvial,,,,
gajapati,Coriander,2003,Whole Year,40.0,0.5,26.69698630136985,1578.73,Deltaic Alluvial,,,,
ganjam,Coriander,2001,Whole Year,280.0,0.5,27.48304109589041,1776.0500000000002,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Coriander,2002,Whole Year,300.0,0.5,27.51809589041096,1254.64,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Coriander,2003,Whole Year,310.0,0.4838709677419355,27.445410958904112,1788.1899999999998,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Coriander,2001,Whole Year,180.0,0.5,27.153328767123288,1949.82,,,,,
jagatsinghapur,Coriander,2002,Whole Year,1640.0,0.4939024390243902,27.28661643835616,1350.4299999999998,,,,,
jagatsinghapur,Coriander,2003,Whole Year,580.0,0.5,27.3042602739726,1806.44,,,,,
jajapur,Coriander,2001,Whole Year,910.0,0.4945054945054945,26.833068493150684,1865.01,,,,,
jajapur,Coriander,2002,Whole Year,1100.0,0.4909090909090909,27.177849315068496,1295.61,,,,,
jajapur,Coriander,2003,Whole Year,1120.0,0.4910714285714285,27.06613698630137,1730.33,,,,,
jharsuguda,Coriander,2001,Whole Year,70.0,0.4285714285714285,26.224602739726027,1415.21,,,,,
jharsuguda,Coriander,2002,Whole Year,50.0,0.4,26.72887671232877,851.3600000000001,,,,,
jharsuguda,Coriander,2003,Whole Year,220.0,0.5,26.47150684931507,1687.13,,,,,
kalahandi,Coriander,2001,Whole Year,980.0,0.4897959183673469,26.242589041095886,1297.2599999999998,"Red, Black",,,,
kalahandi,Coriander,2002,Whole Year,1040.0,0.4807692307692308,26.9324794520548,880.57,"Red, Black",,,,
kalahandi,Coriander,2003,Whole Year,830.0,0.4819277108433735,26.759698630136988,1483.6,"Red, Black",,,,
kandhamal,Coriander,2001,Whole Year,60.0,0.5,25.7312602739726,1801.79,Brown Forest,,,,
kandhamal,Coriander,2002,Whole Year,280.0,0.4642857142857143,26.08754794520548,1201.7999999999995,Brown Forest,,,,
kandhamal,Coriander,2003,Whole Year,310.0,0.4838709677419355,25.996616438356163,1826.4,Brown Forest,,,,
kendrapara,Coriander,2001,Whole Year,970.0,0.4742268041237113,27.153328767123288,1949.82,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Coriander,2002,Whole Year,2180.0,0.4908256880733945,27.28661643835616,1350.4299999999998,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Coriander,2003,Whole Year,2010.0,0.4875621890547263,27.3042602739726,1806.44,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Coriander,2001,Whole Year,260.0,0.3076923076923077,25.54735616438356,1683.87,,,,,
kendujhar,Coriander,2002,Whole Year,1530.0,0.392156862745098,25.89749315068493,1163.1799999999998,,,,,
kendujhar,Coriander,2003,Whole Year,1810.0,0.3922651933701657,25.734,1677.0100000000002,,,,,
khordha,Coriander,2001,Whole Year,290.0,0.4827586206896552,27.27572602739726,1969.35,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Coriander,2002,Whole Year,400.0,0.5,27.233205479452057,1371.99,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Coriander,2003,Whole Year,340.0,0.5,27.23302739726028,1870.65,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Coriander,2001,Whole Year,570.0,0.4912280701754385,24.469520547945205,1412.67,Red,,,,
koraput,Coriander,2002,Whole Year,480.0,0.4791666666666667,24.97960273972603,1014.5,Red,,,,
koraput,Coriander,2003,Whole Year,500.0,0.48,25.03682191780821,1582.58,Red,,,,
malkangiri,Coriander,2001,Whole Year,90.0,0.4444444444444444,26.13395890410959,1290.9,"Red, Black",,,,
malkangiri,Coriander,2002,Whole Year,60.0,0.5,26.706219178082183,968.23,"Red, Black",,,,
malkangiri,Coriander,2003,Whole Year,60.0,0.5,26.66476712328767,1461.43,"Red, Black",,,,
mayurbhanj,Coriander,2001,Whole Year,1060.0,0.4811320754716981,26.27642465753425,1667.29,"Red, Laterite",,,,
mayurbhanj,Coriander,2002,Whole Year,970.0,0.4948453608247423,26.665698630136983,1245.76,"Red, Laterite",,,,
mayurbhanj,Coriander,2003,Whole Year,990.0,0.494949494949495,26.47127397260273,1474.26,"Red, Laterite",,,,
nabarangpur,Coriander,2001,Whole Year,230.0,0.4782608695652174,24.469520547945205,1412.67,Red,,,,
nabarangpur,Coriander,2002,Whole Year,250.0,0.48,24.97960273972603,1014.5,Red,,,,
nabarangpur,Coriander,2003,Whole Year,210.0,0.4761904761904761,25.03682191780821,1582.58,Red,,,,
nayagarh,Coriander,2001,Whole Year,140.0,0.5,27.115643835616435,1875.08,"Laterite, Brown Forest",,,,
nayagarh,Coriander,2002,Whole Year,220.0,0.4545454545454545,27.202479452054792,1304.88,"Laterite, Brown Forest",,,,
nayagarh,Coriander,2003,Whole Year,220.0,0.4545454545454545,27.15020547945205,1826.93,"Laterite, Brown Forest",,,,
nuapada,Coriander,2001,Whole Year,160.0,0.5,26.167095890410952,1262.23,"Red, Black",,,,
nuapada,Coriander,2002,Whole Year,650.0,0.4923076923076923,26.896698630136985,821.21,"Red, Black",,,,
nuapada,Coriander,2003,Whole Year,550.0,0.4909090909090909,26.54595890410959,1528.8599999999997,"Red, Black",,,,
puri,Coriander,2001,Whole Year,210.0,0.0476190476190476,27.27572602739726,1969.35,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Coriander,2002,Whole Year,300.0,0.4666666666666667,27.233205479452057,1371.99,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Coriander,2003,Whole Year,270.0,0.4814814814814814,27.23302739726028,1870.65,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Coriander,2001,Whole Year,120.0,0.5,24.58519178082192,1247.22,"Red, Brown Forest",,,,
rayagada,Coriander,2002,Whole Year,100.0,0.5,25.15276712328767,907.99,"Red, Brown Forest",,,,
rayagada,Coriander,2003,Whole Year,100.0,0.5,25.00895890410959,1494.65,"Red, Brown Forest",,,,
sambalpur,Coriander,2001,Whole Year,360.0,0.5,26.50241095890411,1473.41,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Coriander,2002,Whole Year,450.0,0.4888888888888889,27.078506849315065,868.49,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Coriander,2003,Whole Year,930.0,0.4946236559139785,26.85331506849316,1736.47,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Coriander,2001,Whole Year,360.0,0.5,26.81823287671233,1541.33,"Black, Mixed Red & Black",,,,
sonepur,Coriander,2002,Whole Year,320.0,0.5,27.402109589041096,935.11,"Black, Mixed Red & Black",,,,
sonepur,Coriander,2003,Whole Year,330.0,0.4848484848484848,27.2317397260274,1759.67,"Black, Mixed Red & Black",,,,
sundargarh,Coriander,2001,Whole Year,390.0,0.4871794871794871,26.224602739726027,1415.21,Mixed Red & Yellow,,,,
sundargarh,Coriander,2002,Whole Year,380.0,0.4736842105263157,26.72887671232877,851.3600000000001,Mixed Red & Yellow,,,,
sundargarh,Coriander,2003,Whole Year,360.0,0.4722222222222222,26.47150684931507,1687.13,Mixed Red & Yellow,,,,
anugul,Dry chillies,2001,Whole Year,3140.0,0.8503184713375797,26.44519178082192,1784.87,,,,,
anugul,Dry chillies,2002,Whole Year,3500.0,0.8485714285714285,26.70728767123288,1187.41,,,,,
anugul,Dry chillies,2003,Whole Year,3550.0,0.8507042253521127,26.6646301369863,1800.7,,,,,
balangir,Dry chillies,2001,Whole Year,3760.0,0.773936170212766,26.23398630136986,1577.66,,,,,
balangir,Dry chillies,2002,Whole Year,2990.0,0.7725752508361204,26.68828767123288,1009.45,,,,,
balangir,Dry chillies,2003,Whole Year,2450.0,0.8,26.62591780821917,1739.49,,,,,
baleshwar,Dry chillies,2001,Whole Year,3680.0,0.8478260869565217,26.72127397260274,1790.77,,,,,
baleshwar,Dry chillies,2002,Whole Year,4120.0,0.8592233009708737,27.07782191780821,1282.24,,,,,
baleshwar,Dry chillies,2003,Whole Year,4440.0,0.8603603603603603,26.84476712328767,1629.37,,,,,
bargarh,Dry chillies,2001,Whole Year,5120.0,0.83984375,26.50241095890411,1473.41,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Dry chillies,2002,Whole Year,3460.0,0.8410404624277457,27.078506849315065,868.49,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Dry chillies,2003,Whole Year,2560.0,0.859375,26.85331506849316,1736.47,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Dry chillies,2001,Whole Year,1880.0,0.8404255319148937,26.833068493150684,1865.01,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Dry chillies,2002,Whole Year,1830.0,0.8142076502732241,27.177849315068496,1295.61,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Dry chillies,2003,Whole Year,3570.0,0.8123249299719888,27.06613698630137,1730.33,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Dry chillies,2001,Whole Year,880.0,0.8295454545454546,26.48919178082192,1716.9699999999998,Black Soil,,,,
boudh,Dry chillies,2002,Whole Year,760.0,0.7631578947368421,26.977301369863014,1104.39,Black Soil,,,,
boudh,Dry chillies,2003,Whole Year,920.0,0.7717391304347826,26.80090410958904,1806.88,Black Soil,,,,
cuttack,Dry chillies,2001,Whole Year,1870.0,0.8609625668449198,27.002369863013698,1946.2200000000005,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Dry chillies,2002,Whole Year,3120.0,0.8493589743589743,27.01465753424657,1340.2799999999995,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Dry chillies,2003,Whole Year,3530.0,0.8498583569405099,27.08157534246575,1857.7200000000005,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Dry chillies,2001,Whole Year,1740.0,0.8103448275862069,25.91863013698629,1624.32,Mixed Red & Yellow,,,,
deogarh,Dry chillies,2002,Whole Year,1050.0,0.8380952380952381,26.260438356164386,1079.49,Mixed Red & Yellow,,,,
deogarh,Dry chillies,2003,Whole Year,1690.0,0.8579881656804734,26.147506849315068,1709.37,Mixed Red & Yellow,,,,
dhenkanal,Dry chillies,2001,Whole Year,3420.0,0.8508771929824561,27.002369863013698,1946.2200000000005,"Red, Laterite",,,,
dhenkanal,Dry chillies,2002,Whole Year,2500.0,0.852,27.01465753424657,1340.2799999999995,"Red, Laterite",,,,
dhenkanal,Dry chillies,2003,Whole Year,2550.0,0.8509803921568627,27.08157534246575,1857.7200000000005,"Red, Laterite",,,,
gajapati,Dry chillies,2001,Whole Year,1860.0,0.7903225806451613,26.681698630136985,1397.5700000000002,Deltaic Alluvial,,,,
gajapati,Dry chillies,2002,Whole Year,1920.0,0.8489583333333334,26.771205479452053,1004.42,Deltaic Alluvial,,,,
gajapati,Dry chillies,2003,Whole Year,1950.0,0.8512820512820513,26.69698630136985,1578.73,Deltaic Alluvial,,,,
ganjam,Dry chillies,2001,Whole Year,4650.0,0.8688172043010752,27.48304109589041,1776.0500000000002,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Dry chillies,2002,Whole Year,5000.0,0.88,27.51809589041096,1254.64,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Dry chillies,2003,Whole Year,4550.0,0.8791208791208791,27.445410958904112,1788.1899999999998,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Dry chillies,2001,Whole Year,560.0,0.8928571428571429,27.153328767123288,1949.82,,,,,
jagatsinghapur,Dry chillies,2002,Whole Year,5330.0,0.849906191369606,27.28661643835616,1350.4299999999998,,,,,
jagatsinghapur,Dry chillies,2003,Whole Year,3720.0,0.8494623655913979,27.3042602739726,1806.44,,,,,
jajapur,Dry chillies,2001,Whole Year,830.0,0.8554216867469879,26.833068493150684,1865.01,,,,,
jajapur,Dry chillies,2002,Whole Year,2370.0,0.8396624472573839,27.177849315068496,1295.61,,,,,
jajapur,Dry chillies,2003,Whole Year,2530.0,0.8379446640316206,27.06613698630137,1730.33,,,,,
jharsuguda,Dry chillies,2001,Whole Year,1890.0,0.7777777777777778,26.224602739726027,1415.21,,,,,
jharsuguda,Dry chillies,2002,Whole Year,1090.0,0.8348623853211009,26.72887671232877,851.3600000000001,,,,,
jharsuguda,Dry chillies,2003,Whole Year,1190.0,0.8571428571428571,26.47150684931507,1687.13,,,,,
kalahandi,Dry chillies,2001,Whole Year,1670.0,0.7784431137724551,26.242589041095886,1297.2599999999998,"Red, Black",,,,
kalahandi,Dry chillies,2002,Whole Year,1690.0,0.7810650887573964,26.9324794520548,880.57,"Red, Black",,,,
kalahandi,Dry chillies,2003,Whole Year,1860.0,0.7795698924731183,26.759698630136988,1483.6,"Red, Black",,,,
