State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield,Avg_Temp,Total_Precipitation,Crop_Category,Nitrogen,Potassium,Phosphorous
Odisha,BALESHWAR,Castor seed,2003-04,Kharif,110.0,Hectare,50.0,Tonnes,0.4545454545454545,28.627941176470586,1390.98,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BALESHWAR,Castor seed,2003-04,Rabi,90.0,Hectare,40.0,Tonnes,0.4444444444444444,24.08483516483516,178.28000000000003,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BARGARH,Castor seed,2001-02,Rabi,50.0,Hectare,20.0,Tonnes,0.4,24.070359116022104,74.19999999999999,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BARGARH,Castor seed,2002-03,Rabi,20.0,Hectare,10.0,Tonnes,0.5,24.984309392265192,56.18000000000001,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BARGARH,Castor seed,2003-04,Kharif,10.0,Hectare,10.0,Tonnes,1.0,28.14333333333333,1641.48,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BHADRAK,Castor seed,2001-02,Rabi,80.0,Hectare,40.0,Tonnes,0.5,25.212071823204425,127.69,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BHADRAK,Castor seed,2002-03,Rabi,20.0,Hectare,10.0,Tonnes,0.5,25.207403314917123,113.83,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BHADRAK,Castor seed,2003-04,Rabi,50.0,Hectare,30.0,Tonnes,0.6,24.27543956043956,154.9,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2001-02,Kharif,20.0,Hectare,20.0,Tonnes,1.0,26.868496732026145,1515.12,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2001-02,Rabi,40.0,Hectare,30.0,Tonnes,0.75,24.5282044198895,95.41,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2002-03,Kharif,40.0,Hectare,30.0,Tonnes,0.75,27.61127450980392,948.17,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2002-03,Rabi,40.0,Hectare,30.0,Tonnes,0.75,25.14508287292818,70.91,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2003-04,Kharif,50.0,Hectare,30.0,Tonnes,0.6,27.79856209150327,1665.22,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Castor seed,2003-04,Rabi,40.0,Hectare,20.0,Tonnes,0.5,23.324697802197804,129.42,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,CUTTACK,Castor seed,2001-02,Kharif,40.0,Hectare,20.0,Tonnes,0.5,27.489673202614373,1707.07,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,CUTTACK,Castor seed,2001-02,Rabi,30.0,Hectare,30.0,Tonnes,1.0,24.81345303867403,114.98,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,CUTTACK,Castor seed,2002-03,Kharif,110.0,Hectare,50.0,Tonnes,0.4545454545454545,27.980490196078428,1146.57,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,CUTTACK,Castor seed,2003-04,Kharif,110.0,Hectare,50.0,Tonnes,0.4545454545454545,28.32205882352941,1662.3200000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DEOGARH,Castor seed,2001-02,Kharif,40.0,Hectare,20.0,Tonnes,0.5,26.576045751633988,1422.13,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DEOGARH,Castor seed,2001-02,Rabi,300.0,Hectare,160.0,Tonnes,0.5333333333333333,23.86588397790055,92.88,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DEOGARH,Castor seed,2002-03,Kharif,60.0,Hectare,30.0,Tonnes,0.5,27.164738562091504,923.59,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DEOGARH,Castor seed,2003-04,Kharif,60.0,Hectare,30.0,Tonnes,0.5,27.454444444444448,1565.7399999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DEOGARH,Castor seed,2003-04,Rabi,40.0,Hectare,20.0,Tonnes,0.5,22.75722527472528,127.18999999999996,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DHENKANAL,Castor seed,2002-03,Kharif,350.0,Hectare,160.0,Tonnes,0.4571428571428571,27.980490196078428,1146.57,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DHENKANAL,Castor seed,2002-03,Rabi,590.0,Hectare,310.0,Tonnes,0.5254237288135594,24.973176795580112,89.83,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DHENKANAL,Castor seed,2003-04,Kharif,380.0,Hectare,170.0,Tonnes,0.4473684210526316,28.32205882352941,1662.3200000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,DHENKANAL,Castor seed,2003-04,Rabi,760.0,Hectare,410.0,Tonnes,0.5394736842105263,23.889093406593403,131.76,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2001-02,Kharif,890.0,Hectare,520.0,Tonnes,0.5842696629213483,27.01117647058824,1120.8200000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2001-02,Rabi,50.0,Hectare,30.0,Tonnes,0.6,24.937209944751384,205.01,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2002-03,Kharif,850.0,Hectare,600.0,Tonnes,0.7058823529411765,27.28330065359477,848.8,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2002-03,Rabi,30.0,Hectare,20.0,Tonnes,0.6666666666666666,25.60558011049724,89.72,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2003-04,Kharif,900.0,Hectare,540.0,Tonnes,0.6,27.45911764705883,1380.04,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Castor seed,2003-04,Rabi,20.0,Hectare,10.0,Tonnes,0.5,24.341098901098903,163.0,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2001-02,Kharif,1410.0,Hectare,780.0,Tonnes,0.5531914893617021,28.065882352941177,1518.27,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2001-02,Rabi,330.0,Hectare,200.0,Tonnes,0.6060606060606061,25.747679558011043,149.29999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2002-03,Kharif,1160.0,Hectare,440.0,Tonnes,0.3793103448275862,28.38686274509804,1066.4199999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2002-03,Rabi,70.0,Hectare,40.0,Tonnes,0.5714285714285714,25.9689502762431,94.32000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2003-04,Kharif,1320.0,Hectare,670.0,Tonnes,0.5075757575757576,28.50702614379085,1574.7199999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Castor seed,2003-04,Rabi,200.0,Hectare,100.0,Tonnes,0.5,25.157087912087917,155.74,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAGATSINGHAPUR,Castor seed,2001-02,Rabi,60.0,Hectare,30.0,Tonnes,0.5,25.351491712707183,125.20000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAGATSINGHAPUR,Castor seed,2002-03,Rabi,50.0,Hectare,30.0,Tonnes,0.6,25.416491712707185,105.78,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAGATSINGHAPUR,Castor seed,2003-04,Kharif,30.0,Hectare,10.0,Tonnes,0.3333333333333333,28.53676470588235,1596.22,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAGATSINGHAPUR,Castor seed,2003-04,Rabi,30.0,Hectare,20.0,Tonnes,0.6666666666666666,24.52659340659341,139.5,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Castor seed,2001-02,Kharif,40.0,Hectare,20.0,Tonnes,0.5,27.40179738562092,1566.42,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Castor seed,2001-02,Rabi,240.0,Hectare,120.0,Tonnes,0.5,25.212071823204425,127.69,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Castor seed,2002-03,Rabi,120.0,Hectare,50.0,Tonnes,0.4166666666666667,25.207403314917123,113.83,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Castor seed,2003-04,Kharif,50.0,Hectare,20.0,Tonnes,0.4,28.255882352941185,1516.57,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Castor seed,2003-04,Rabi,180.0,Hectare,80.0,Tonnes,0.4444444444444444,24.27543956043956,154.9,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JHARSUGUDA,Castor seed,2001-02,Rabi,40.0,Hectare,20.0,Tonnes,0.5,23.48411602209945,71.47,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JHARSUGUDA,Castor seed,2002-03,Rabi,120.0,Hectare,40.0,Tonnes,0.3333333333333333,24.55685082872928,58.54,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JHARSUGUDA,Castor seed,2003-04,Rabi,30.0,Hectare,10.0,Tonnes,0.3333333333333333,22.248296703296703,116.64,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2001-02,Kharif,1220.0,Hectare,1060.0,Tonnes,0.8688524590163934,26.11555555555556,1115.46,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2001-02,Rabi,1950.0,Hectare,1850.0,Tonnes,0.9487179487179488,24.4271270718232,121.58,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2002-03,Kharif,1270.0,Hectare,810.0,Tonnes,0.6377952755905512,27.05509803921569,757.0,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2002-03,Rabi,920.0,Hectare,660.0,Tonnes,0.717391304347826,25.84196132596685,72.71000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2003-04,Kharif,2470.0,Hectare,2060.0,Tonnes,0.8340080971659919,27.276339869281045,1352.59,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Castor seed,2003-04,Rabi,790.0,Hectare,380.0,Tonnes,0.4810126582278481,23.22456043956044,144.29000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KANDHAMAL,Castor seed,2001-02,Kharif,410.0,Hectare,310.0,Tonnes,0.7560975609756098,25.863496732026142,1585.41,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KANDHAMAL,Castor seed,2002-03,Kharif,380.0,Hectare,310.0,Tonnes,0.8157894736842105,26.48699346405229,1030.36,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KANDHAMAL,Castor seed,2003-04,Kharif,350.0,Hectare,270.0,Tonnes,0.7714285714285715,26.81081699346405,1659.89,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDRAPARA,Castor seed,2001-02,Rabi,40.0,Hectare,20.0,Tonnes,0.5,25.351491712707183,125.20000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDRAPARA,Castor seed,2002-03,Rabi,30.0,Hectare,20.0,Tonnes,0.6666666666666666,25.416491712707185,105.78,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDRAPARA,Castor seed,2003-04,Rabi,30.0,Hectare,10.0,Tonnes,0.3333333333333333,24.52659340659341,139.5,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2001-02,Kharif,210.0,Hectare,140.0,Tonnes,0.6666666666666666,26.224183006535945,1447.36,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2001-02,Rabi,90.0,Hectare,70.0,Tonnes,0.7777777777777778,23.734944751381214,103.76,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2002-03,Kharif,140.0,Hectare,100.0,Tonnes,0.7142857142857143,26.70761437908497,987.02,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2002-03,Rabi,50.0,Hectare,40.0,Tonnes,0.8,23.75477900552486,91.65,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2003-04,Kharif,150.0,Hectare,110.0,Tonnes,0.7333333333333333,27.121013071895437,1504.2199999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Castor seed,2003-04,Rabi,60.0,Hectare,50.0,Tonnes,0.8333333333333334,22.6681043956044,138.26,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KHORDHA,Castor seed,2001-02,Kharif,20.0,Hectare,10.0,Tonnes,0.5,27.96545751633987,1732.36,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KHORDHA,Castor seed,2002-03,Kharif,20.0,Hectare,10.0,Tonnes,0.5,28.32091503267974,1178.64,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KHORDHA,Castor seed,2003-04,Kharif,20.0,Hectare,10.0,Tonnes,0.5,28.520686274509803,1667.64,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KHORDHA,Castor seed,2003-04,Rabi,20.0,Hectare,10.0,Tonnes,0.5,24.55956043956044,129.14999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2001-02,Kharif,950.0,Hectare,210.0,Tonnes,0.2210526315789473,24.17751633986928,1150.9499999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2001-02,Rabi,1320.0,Hectare,460.0,Tonnes,0.3484848484848485,23.0492817679558,188.42,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2002-03,Kharif,1000.0,Hectare,240.0,Tonnes,0.24,24.731111111111108,854.63,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2002-03,Rabi,1090.0,Hectare,320.0,Tonnes,0.2935779816513761,24.38903314917128,73.45,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2003-04,Kharif,1000.0,Hectare,240.0,Tonnes,0.24,25.24114379084968,1433.64,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Castor seed,2003-04,Rabi,1000.0,Hectare,290.0,Tonnes,0.29,22.04291208791209,172.88,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2001-02,Kharif,280.0,Hectare,60.0,Tonnes,0.2142857142857142,25.68803921568627,1045.2800000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2001-02,Rabi,280.0,Hectare,120.0,Tonnes,0.4285714285714285,25.027513812154695,171.07,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2002-03,Kharif,130.0,Hectare,40.0,Tonnes,0.3076923076923077,26.184281045751632,818.76,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2002-03,Rabi,120.0,Hectare,60.0,Tonnes,0.5,26.309171270718227,66.03999999999999,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2003-04,Kharif,130.0,Hectare,40.0,Tonnes,0.3076923076923077,26.54081699346405,1329.67,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Castor seed,2003-04,Rabi,100.0,Hectare,50.0,Tonnes,0.5,23.939313186813187,155.39,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2001-02,Kharif,280.0,Hectare,130.0,Tonnes,0.4642857142857143,27.654509803921563,1330.84,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2001-02,Rabi,50.0,Hectare,20.0,Tonnes,0.4,24.07008287292817,119.0,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2002-03,Kharif,290.0,Hectare,140.0,Tonnes,0.4827586206896552,28.07754901960784,1019.7,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2002-03,Rabi,30.0,Hectare,10.0,Tonnes,0.3333333333333333,23.687624309392262,145.05,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2003-04,Kharif,380.0,Hectare,180.0,Tonnes,0.4736842105263157,28.565,1241.92,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Castor seed,2003-04,Rabi,40.0,Hectare,20.0,Tonnes,0.5,23.11623626373627,162.57999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2001-02,Kharif,250.0,Hectare,230.0,Tonnes,0.92,24.17751633986928,1150.9499999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2001-02,Rabi,2150.0,Hectare,940.0,Tonnes,0.4372093023255814,23.0492817679558,188.42,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2002-03,Kharif,210.0,Hectare,120.0,Tonnes,0.5714285714285714,24.731111111111108,854.63,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2002-03,Rabi,1550.0,Hectare,550.0,Tonnes,0.3548387096774194,24.38903314917128,73.45,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2003-04,Kharif,200.0,Hectare,60.0,Tonnes,0.3,25.24114379084968,1433.64,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Castor seed,2003-04,Rabi,1590.0,Hectare,670.0,Tonnes,0.4213836477987421,22.04291208791209,172.88,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2001-02,Kharif,80.0,Hectare,50.0,Tonnes,0.625,27.41009803921568,1643.25,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2001-02,Rabi,80.0,Hectare,50.0,Tonnes,0.625,25.238950276243088,122.32,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2002-03,Kharif,60.0,Hectare,30.0,Tonnes,0.5,27.877810457516343,1118.18,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2002-03,Rabi,30.0,Hectare,20.0,Tonnes,0.6666666666666666,25.423618784530397,86.46000000000001,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2003-04,Kharif,50.0,Hectare,20.0,Tonnes,0.4,28.16732026143791,1629.94,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Castor seed,2003-04,Rabi,30.0,Hectare,20.0,Tonnes,0.6666666666666666,24.41587912087912,133.79,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2001-02,Kharif,1090.0,Hectare,190.0,Tonnes,0.1743119266055046,26.28454248366013,1164.07,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2001-02,Rabi,780.0,Hectare,270.0,Tonnes,0.3461538461538461,23.914198895027624,57.8,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2002-03,Kharif,180.0,Hectare,20.0,Tonnes,0.1111111111111111,27.46192810457516,749.0,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2002-03,Rabi,260.0,Hectare,30.0,Tonnes,0.1153846153846153,25.15745856353591,87.81,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2003-04,Kharif,1220.0,Hectare,220.0,Tonnes,0.180327868852459,27.50248366013072,1412.8000000000002,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Castor seed,2003-04,Rabi,280.0,Hectare,120.0,Tonnes,0.4285714285714285,22.68857142857143,119.12,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2001-02,Kharif,540.0,Hectare,190.0,Tonnes,0.3518518518518518,24.300294117647056,975.98,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2001-02,Rabi,360.0,Hectare,170.0,Tonnes,0.4722222222222222,23.140994475138125,214.33,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2002-03,Kharif,490.0,Hectare,120.0,Tonnes,0.2448979591836734,24.852908496732024,766.5899999999999,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2002-03,Rabi,220.0,Hectare,80.0,Tonnes,0.3636363636363636,24.555580110497235,74.95,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2003-04,Kharif,580.0,Hectare,180.0,Tonnes,0.3103448275862069,25.24950980392157,1335.52,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Castor seed,2003-04,Rabi,240.0,Hectare,100.0,Tonnes,0.4166666666666667,22.236593406593407,170.5,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SAMBALPUR,Castor seed,2001-02,Kharif,60.0,Hectare,20.0,Tonnes,0.3333333333333333,27.21676470588235,1325.66,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SAMBALPUR,Castor seed,2001-02,Rabi,340.0,Hectare,150.0,Tonnes,0.4411764705882353,24.070359116022104,74.19999999999999,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SAMBALPUR,Castor seed,2002-03,Kharif,80.0,Hectare,30.0,Tonnes,0.375,28.206078431372557,755.14,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SAMBALPUR,Castor seed,2002-03,Rabi,240.0,Hectare,110.0,Tonnes,0.4583333333333333,24.984309392265192,56.18000000000001,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
